Nº ,OBJETO ,CONTRATO,"NÚMERO CONTRATO
(se existente, selecionar a partir da lista)",DIRETORIA RESPONSÁVEL,Unidade,CÓD. PAOE,DESCRIÇÃO DO ITEM DE DESPESA,UNIDADE DE MEDIDA,QTD,VALOR UNITÁRIO,VALOR TOTAL,GRUPO DE DESPESA,NATUREZA,FONTE,IDU,NÍVEL DE RISCO,DESCRIÇÃO DO RISCO,OBJETIVO ESTRATÉGICO,"Plano Estratégico (A)
digite entre 1-5
1 = menor
5 = maior","Gravidade (B)
digite entre 1-5
1 = menor
5 = maior","Urgência (C)
digite entre 1-5
1 = menor
5 = maior","Tendência (D)
digite entre 1-5
1 = menor
5 = maior",Prioridade acumulada (A*B*C*D),OBSERVAÇÃO
02,"Aquisição de Leitores/Coletores de Dados RFID, Tags/Etiquetas para superfícies metálicas/não metálicas dos bens com tombamento patrimonial, para facilitar o Inventário Anual 
",Novo a contratar 2025,,DAFI,UGADM,2009,Controle de patrimônio RFID,Unidade,01,"R$ 500.000,00","R$ 500.000,00",4-DESPESAS DE CAPITAL,4.4.90.40.01,1.501.0000,OD-OUTRAS DESPESAS,CRÍTICO,Sofrer Aplicação de Penalidade,Objetivo 3: Melhorar a qualidade das entregas,3,3,3,3,81,
03,Aquisição e Atualização Sistema - protheus - módulos PESSOAS,Novo a contratar 2025,,DAFI,UGPES,2009,"Software para gestão de Pessoas e Folha de pagamento (Versão atualizada)

",Unidade,01,"R$ 300.000,00","R$ 300.000,00",3-DESPESAS CORRENTES,3.3.90.40.001,1.501.0000,OD-OUTRAS DESPESAS,ALTO,"Sofrer Aplicação de Penalidade
Erros humanos e ineficiência na gestão de dados
",Objetivo 3: Melhorar a qualidade das entregas,5,5,5,5,625,Objetivo: Melhorar a qualidade das entregas
04,Consultoria para apoio técnico especializado para registro de software e Propriedade Intelectual e provisão para pagamentos de Taxas INPI,Novo a contratar 2025,,DIRC,UGENP/GPIN,2009,Consultoria para apoio técnico especializado para registro de software e Propriedade Intelectual e provisão para pagamentos de Taxas INPI,Unidade,12,"R$ 4.000,00","R$ 48.000,00",3-DESPESAS CORRENTES,3.3.90.39.086,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,"Negligenciar este investimento  pode transmitir uma imagem de desorganização, falta de profissionalismo e descaso com a inovação. Isso pode afetar negativamente a reputação da sua empresa perante clientes, parceiros e investidores, dificultando o fechamento de negócios e parcerias estratégicas.",Objetivo 3: Melhorar a qualidade das entregas,5,5,5,5,625,Serviço essencial para gestão de Propriedade Intelectual da MTI e aumento do patrimônio intangível da empresa
05,ELOFY  - Sistema de Tecnologia da Informação Ltda  ,Existente / Aditivo,044/2022 - ELOFY SISTEMAS TECNOLOGIA DA INFORMAÇÃO LTDA,DAFI,UGPES,2009,Fornecimento de software de Gestão de Pessoas,Mensal,12,"R$ 4.083,33","R$ 48.999,96",3-DESPESAS CORRENTES,3.3.90.40.001,1.501.0000,CD-CONTRATOS DIVERSOS,ALTO,Sofrer Aplicação de Penalidade,Objetivo 3: Melhorar a qualidade das entregas,1,3,3,3,27,Contrato nº 044/2022/MTI (02/12/2022 a 01/12/2023)
06,Implementar melhorias e evolução no sistema de Gamificação MTI GEN,Novo a contratar 2025,,DIRC,UGENP/GPIN,2009,Contratação de fábrica de sofwtare para desenvolvimento e sustentação sistema de gamificação,Unidade,01,"R$ 320.000,00","R$ 320.000,00",3-DESPESAS CORRENTES,3.3.90.40.001,1.501.0000,OD-OUTRAS DESPESAS,ALTO,"A MTI corre o risco de  enfrentar diversos desafios que podem comprometer seu sucesso a longo prazo.
no Desenvolvimento, manutenção e
sustentação de Aplicações.",Objetivo 3: Melhorar a qualidade das entregas,5,3,4,4,240,Sustentação e evolução do projeto de gamificação na MTI que visa melhorar e desenvolver o engajamento e proatividade entre os colaboradores
07,Aquisição de equipamentos ou produtos de tecnologia voltados a desenvolvimento de projetos de pesquisa e inovação internas pela MTI,Novo a contratar 2025,,DIRC,UGENP/GPIN,2009,Aquisição de equipamentos voltados a desenvolvimento de projetos de pesquisa e inovação internas pela MTI,Unidade,10,"R$ 6.600,00","R$ 66.000,00",4-DESPESAS DE CAPITAL,4.4.90.52.014,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,a Empresa corre sérios riscos que podem comprometer seu crescimento sustentável a longo prazo e até mesmo levar à sua extinção.,Objetivo 3: Melhorar a qualidade das entregas,5,3,4,4,240,Aquisição de equipamentos voltados a projetos de pesquisa e inovação 
00,,,,,,,,,,,,,,,,,,,,5,5,5,0,
01,"Testar os apps mt cidadão, mt servidor e mt empresarial em versão IOS",Novo a contratar 2025,,DTIC,UGSTI,2009,Smartphone IOS,Unidade,01,"R$ 12.000,00","R$ 12.000,00",4-DESPESAS DE CAPITAL,4.4.90.52.014,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,"Podemos ficar sem equipamento para testes sistema operacional IOS, sistema MT Login.",Objetivo 3: Melhorar a qualidade das entregas,5,3,4,3,180,Não há aparelho IOS da MTI para testar as versões dos apps
02,"Testar os apps mt cidadão, mt servidor e mt empresarial em versão IOS",Novo a contratar 2025,,DTIC,UGSTI,2009,Smartphone e Tablets Android,Unidade,04,"R$ 5.000,00","R$ 20.000,00",4-DESPESAS DE CAPITAL,4.4.90.52.014,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,"Podemos ficar sem equipamento para testes sistema operacional IOS e ANDROID, sistema MT Login.",Objetivo 3: Melhorar a qualidade das entregas,5,2,3,3,90,Reforçar os aparelhos android para testes de versões dos apps
03,"Gerar código dos apps mt cidadão, mt servidor e mt empresarial versão IOS",Novo a contratar 2025,,DTIC,UGSTI,2009,MACBOOK AIR M1 16gb de memória,Unidade,01,"R$ 20.000,00","R$ 20.000,00",4-DESPESAS DE CAPITAL,4.4.90.52.014,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,"Podemos ficar sem equipamento para testes sistema operacional IOS, sistema MT Login.",Objetivo 3: Melhorar a qualidade das entregas,5,2,3,3,90,Para desenvolvedores da MTI implementar versões para aplicações IOS
04,#REF!,Novo a contratar 2025,,DIRC,DIRC,2009,Tablets de alta performance ,Unidade,14,"R$ 10.450,00","R$ 146.300,00",4-DESPESAS DE CAPITAL,4.4.90.52.014,1.500.0000,OD-OUTRAS DESPESAS,MODERADO,"Negligenciar a atualização tecnológica pode levar à estagnação, perda de mercado, danos à reputação, aumento de riscos à segurança da informação e dificuldade em alcançar o crescimento e a expansão.",Objetivo 2: Elevar a receita de faturamento,4,3,3,4,144,
05,Aperfeiçoar e revitalização do Sistema PROTHEUS,Novo a contratar 2025,,DIRC,UGVEN,2009,Horas de customização do sistema Photheus do modulo de clientes/faturamento,Unidade,01,"R$ 300.000,00","R$ 300.000,00",3-DESPESAS CORRENTES,3.3.90.40.001,1.501.0000,CD-CONTRATOS DIVERSOS,ALTO,INCIDÊNCIA DE ERROS NO FATURAMENTOS DOS CONTRATOS ,Objetivo 2: Elevar a receita de faturamento,5,4,5,3,300,
06,Contratação da Empresa especializada no fornecimento de licenças com implementação estratégica dos software de CRM- Software de automação de negócios,Novo a contratar 2025,,DIRC,DIRC,2009,"O CRM (Customer Relationship Management), para  melhorar a Gestão de Relacionamento com o Cliente, aumentar as vendas, fidelizar clientes e aumentar a lucratividade.",Anual,01,"R$ 80,00","R$ 80,00",3-DESPESAS CORRENTES,3.3.90.40.001,1.501.0000,CD-CONTRATOS DIVERSOS,CRÍTICO,"Dificuldade na organização e acompanhamento de leads e oportunidades, Falta de visão geral do pipeline de vendas, Falta de histórico de interações:, Comunicação desorganizada e ineficaz:",Objetivo 2: Elevar a receita de faturamento,5,3,5,5,375,
07,"Aquisição de smartphones para uso profissional pelos colaboradores do setor de vendas e pós venda , visando aprimorar a comunicação, produtividade e acesso à informação.",Novo a contratar 2025,,DIRC,UGVEN,2009,"Aquisição de smartphones para uso profissional pelos colaboradores da empresa, visando aprimorar a comunicação, produtividade e segurança no acesso à informação.",Unidade,01,"R$ 300.000,00","R$ 300.000,00",4-DESPESAS DE CAPITAL,3.3.90.40.001,1.500.0000,OD-OUTRAS DESPESAS,MODERADO,INCIDÊNCIA DE ERROS NO FATURAMENTOS DOS CONTRATOS ,Objetivo 2: Elevar a receita de faturamento,4,3,3,3,108,
08,"Aquisição de equipamentos e/ou produtos de tecnologia voltados ao acompanhamento  de projetos de venda e pós venda, em consultoria  externas pela Diretoria de Relacionamento com Cliente da MTI.",Novo a contratar 2025,,DIRC,DIRC,2009,Tablets de alta performance ,Unidade,04,"R$ 8.700,00","R$ 34.800,00",4-DESPESAS DE CAPITAL,4.4.90.52.014,1.500.0000,OD-OUTRAS DESPESAS,MODERADO,"Negligenciar a atualização tecnológica pode levar à estagnação, perda de mercado, danos à reputação, aumento de riscos à segurança da informação e dificuldade em alcançar o crescimento e a expansão.",Objetivo 2: Elevar a receita de faturamento,4,3,3,3,108,
09,Contratação de serviços de manutenção mensal do software ERP Enterprise Resource Planning - TOTVS PROTHEUS,Existente / Aditivo,010/2020 - TOTVS S.A ,DAFI,UGCOF,2009,Fornecimento de licenças de usuarios do sistema Protheus,Anual,01,"R$ 21.776,41","R$ 21.776,41",3-DESPESAS CORRENTES,3.3.90.40.001,1.501.0000,CD-CONTRATOS DIVERSOS,ALTO,AUSENCIA DE LICENÇAS DE SISTEMA QUE CULMINAM EM PARALISAÇÃO DAS ATIVIDADES DE DIVERSOS SETORES.,Objetivo 3: Melhorar a qualidade das entregas,3,4,5,3,180,
10,Aquisição de Software na modalidade de Cessão de Direito de Uso (CDU) dos softwares aplicativos de propriedade intelectual da TOTVS - MED SEG TRABALHO,Existente / Aditivo,009/2021 - TOTVS S.A,DAFI,UGCOF,2009,Fornececimento de licenças TOTVS - CDU MED SEG TRABALHO NG TRAD,Anual,01,"R$ 122.660,50","R$ 122.660,50",3-DESPESAS CORRENTES,3.3.90.40.001,1.501.0000,CD-CONTRATOS DIVERSOS,ALTO,DESCUMPRIMENTO DE OBRIGAÇÕES ACESSORIAS PERANTE O E-SOCIAL.,Objetivo 3: Melhorar a qualidade das entregas,3,4,5,3,180,
11,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE SUSTENTAÇÃO, OPERACIONALIZAÇÃO, SUPORTE TECNICO E MELHORIAS DIVERSAS NO SISTEMA PROTHEUS",Novo a contratar 2025,,DAFI,UGCOF,2009,"Horas de consultoria tecnica de analistas para sustentação, operacionalização, suporte tecnico e  implementação de customizações diversas no sistema Protheus.",Anual,01,"R$ 480.000,00","R$ 480.000,00",3-DESPESAS CORRENTES,3.3.90.40.001,1.501.0000,OD-OUTRAS DESPESAS,ALTO,AUSENCIA DE RECURSOS PARA IMPLANTAÇÃO DE MELHORIAS NECESSARIAS AS ATIVIDADES DIVERSAS DA EMPRESA,Objetivo 3: Melhorar a qualidade das entregas,3,4,5,3,180,
12,"Fornecimento de solução de custeio Sollus FPA incluindo manutenção, suporte técnico e prestação de serviços de consultoria para definição metodológica, capacitação e implantação do sistema.",Novo a contratar 2025,,DAFI,UGCOF,2009,"Fornecimento de solução de custeio Sollus FPA incluindo manutenção, suporte técnico e prestação de serviços de consultoria para definição metodológica, capacitação e implantação do sistema.",Anual,01,"R$ 372.000,00","R$ 372.000,00",3-DESPESAS CORRENTES,3.3.90.40.001,1.501.0000,OD-OUTRAS DESPESAS,CRÍTICO,"AUSENCIA DE INFORMAÇÕES PRECISAS QUANTO AOS CUSTOS DE DESENVOLVIMENTO E PRESTAÇÃO DE SERVIÇOS FEITOS PELA MTI, OCASIONANDO PREÇOS DESALINHADOS COM O MERCADO.",Objetivo 2: Elevar a receita de faturamento,5,5,5,5,625,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
01,MANUTENÇÃO DA PROPAGANDA E PUBLICIDADE INSTITUCIONAL,Não,,GADP,ASSCOM,2014,SERVIIÇOS DE TERCEIROS PARA PUBLICIDADE INSTITUCIONAL E PROPAGANDA,Unidade,01,,"R$ 0,00",3-DESPESAS CORRENTES,,1.501.0000,OD-OUTRAS DESPESAS,,,,,,,,0,
02,Plano Anual de Comunicação e Marketing,Novo a contratar 2025,,GADP,ASSCOM,2014,"Divulgação de campanhas, redes sociais, vídeos marketing, agência especializada, softwares de edição",Mensal,12,"R$ 3.000,00","R$ 36.000,00",3-DESPESAS CORRENTES,3.3.90.39.077,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,,Objetivo 1: Elevar o nível de satisfação do cliente e de imagem institucional,3,2,3,2,36,
03,Materiais de Marketing ,Novo a contratar 2025,,GADP,ASSCOM,2014,"Aquisição de material de consumo: banner, folder, backdroop, adesivos, Display Acrílico;
Painel;
Placa de sinalização",Unidade,12,"R$ 2.000,00","R$ 24.000,00",3-DESPESAS CORRENTES,3.3.90.30.061,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,,Objetivo 1: Elevar o nível de satisfação do cliente e de imagem institucional,3,2,3,2,36,
04,Contratação de empresa de cerimonial e organização de eventos,Novo a contratar 2025,,GADP,ASSCOM,2014,"Palestrante, maketing e divulgação do evento, fornecedores e etc.",Unidade,01,"R$ 150.000,00","R$ 150.000,00",3-DESPESAS CORRENTES,3.3.90.30.021,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,,"Objetivo 4: Incentivar uma transformação cultural motivando as pessoas para colaboração, inovação e foco em resultados",3,2,3,2,36,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,,,,,,,,,,,,,,,,,,,
01,SODEXO - Sodexo Pass do Brasil,Existente / Aditivo,001/2023/CREDENCIAMENTO - PLUXEE BENEFÍCIOS ,DAFI,UGPES,2259,Fornecimento de vale alimentação e Refeição,Mensal,12,"R$ 389.920,00","R$ 4.679.040,00",3-DESPESAS CORRENTES,3.3.90.39.60,1.501.0000,CD-CONTRATOS DIVERSOS,CRÍTICO,Sofrer Aplicação de Penalidade,"Objetivo 4: Incentivar uma transformação cultural motivando as pessoas para colaboração, inovação e foco em resultados",5,5,5,5,625,Contrato Nº 01/2023/MTI (24/04/2023 a 23/04/2023)
02,CAJU - Empresa Brasileira de Beneficios e Pagamentos Ltda ,Existente / Aditivo,003/2023/CREDENCIAMENTO - CAJU ,DAFI,UGPES,2259,Fornecimento de vale alimentação e Refeição,Mensal,12,"R$ 21.780,00","R$ 261.360,00",3-DESPESAS CORRENTES,3.3.90.39.60,1.501.0000,CD-CONTRATOS DIVERSOS,CRÍTICO,Sofrer Aplicação de Penalidade,"Objetivo 4: Incentivar uma transformação cultural motivando as pessoas para colaboração, inovação e foco em resultados",5,5,5,5,625,Contrato Nº 03/2023/MTI - (26/04/2023 A 25/04/2024)
03,IFOOD -  Empresa IFFOD Beneficios e Serviços Ltda,Existente / Aditivo,002/2023/CREDENCIAMENTO - IFOOD BENEFÍCIOS E SERVIÇOS LTDA ,DAFI,UGPES,2259,Fornecimento de vale alimentação e Refeição,Mensal,12,"R$ 42.350,00","R$ 508.200,00",3-DESPESAS CORRENTES,3.3.90.39.60,1.501.0000,CD-CONTRATOS DIVERSOS,CRÍTICO,Sofrer Aplicação de Penalidade,"Objetivo 4: Incentivar uma transformação cultural motivando as pessoas para colaboração, inovação e foco em resultados",5,5,5,5,625,Contrato Nº 002/2023/MTI  - (24/04/2023 a 23/04/2024)  
04,VOLUS - Instituição de Pagamento Ltda ,Existente / Aditivo,004/2023/CREDENCIAMENTO - VÓLUS INSTIT. DE PAGAMENTO LTDA,DAFI,UGPES,2259,Fornecimento de vale alimentação e Refeição,Mensal,12,"R$ 0,00","R$ 0,00",3-DESPESAS CORRENTES,3.3.90.39.60,1.501.0000,CD-CONTRATOS DIVERSOS,CRÍTICO,Sofrer Aplicação de Penalidade,Objetivo 1: Elevar o nível de satisfação do cliente e de imagem institucional,5,5,5,5,625,Contrato Nº 04/2023/MTI - (24/04/2023 a 23/04/2024)  
