Nº ,OBJETO ,CONTRATO,"NÚMERO CONTRATO
(se existente, selecionar a partir da lista)",DIRETORIA RESPONSÁVEL,Unidade,CÓD. PAOE,DESCRIÇÃO DO ITEM DE DESPESA,UNIDADE DE MEDIDA,QTD,VALOR UNITÁRIO,VALOR TOTAL,GRUPO DE DESPESA,NATUREZA,FONTE,IDU,NÍVEL DE RISCO,DESCRIÇÃO DO RISCO,OBJETIVO ESTRATÉGICO,"Plano Estratégico (A)
digite entre 1-5
1 = menor
5 = maior","Gravidade (B)
digite entre 1-5
1 = menor
5 = maior","Urgência (C)
digite entre 1-5
1 = menor
5 = maior","Tendência (D)
digite entre 1-5
1 = menor
5 = maior",Prioridade acumulada (A*B*C*D),OBSERVAÇÃO
08,Modernização Contábil e Fiscal: Investimentos Essenciais em Inteligência Artificial e Automação de Processos (RPA),Novo a contratar 2026,,DAFI,UGCOF,2009,Contratação de ferramentas e soluções baseadas em Inteligência Artificial (IA) e RPA na área de contabilidade e tributos,Anual,01,,,3-DESPESAS CORRENTES,3.3.90.40.001,1.501.0000,OD-OUTRAS DESPESAS,CRÍTICO,RISCO DE AUTUAÇÃO FISCAL POR INCONSISTÊNCIA DE DADOS OU OMISSÃO DE INFORMAÇÕES MOTIVADO PELO AUMENTO DA COMPLEXIDADE TRIBUTARIA E CONSEQUENTE AUMENTO DA INTELIGÊNCIA FISCAL DA RFB/PGFN.,,3,5,5,5,375,
09,CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADOS EM DESENVOLVIMENTO DE IA ESPECIFICA,Novo a contratar 2026,,DAFI,UGOFF,2009,Fornecimento de serviços de RPA e IA,Anual,12,,,3-DESPESAS CORRENTES,3.3.90.041,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,,,3,2,5,5,150,
10,Aquisição de equipamento de frequência de ponto e Software para gestão de ponto (Versão atualizada),Novo a contratar 2026,,DAFI,UGPES,2009,Ponto eletrônico (atende a portaria 671) Versão atualizada,Unidade,01,"R$ 50.000,00","R$ 50.000,00",4-DESPESAS DE CAPITAL,4.4.90.52.013,1.501.0000,OD-OUTRAS DESPESAS,CRÍTICO,Sofrer Aplicação de Penalidade,,5,5,5,5,625,Novo a contratar 2025
11,Aquisição e Atualização Sistema RPA - Protheus - módulos PESSOAS + Investimento e IA ,Novo a contratar 2026,,DAFI,UGPES,2009,Aquisição e Atualização Sistema RPA - Protheus - módulos PESSOAS + Investimento e IA ,Unidade,01,"R$ 300.000,00","R$ 300.000,00",3-DESPESAS CORRENTES,3.3.90.40.001,1.501.0000,OD-OUTRAS DESPESAS,ALTO,"Sofrer Aplicação de Penalidade
Erros humanos e ineficiência na gestão de dados
",,5,5,5,5,625,Objetivo: Melhorar a qualidade das entregas
12,ELOFY  - Sistema de Tecnologia da Informação Ltda  ,Existente / Aditivo,044/2022/MTI	ELOFY SISTEMAS TECNOLOGIA DA INFORMAÇÃO LTDA,DAFI,UGPES,2009,ELOFY  - Sistema de Tecnologia da Informação Ltda - Fornecimento de software de Gestão de Pessoas,Mensal,12,"R$ 4.258,51","R$ 51.102,12",3-DESPESAS CORRENTES,3.3.90.40.001,1.501.0000,CD-CONTRATOS DIVERSOS,ALTO,Sofrer Aplicação de Penalidade,,1,3,3,3,27,Contrato nº 044/2022/MTI (02/12/2022 a 01/12/2023)
13,CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADOS EM DESENVOLVIMENTO DE IA ESPECIFICA,Novo a contratar 2026,,DAFI,UGPES,2009,Fornecimento de serviço de RPA+IA,Anual,12,,,3-DESPESAS CORRENTES,3.3.90.041,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,,,,,,,0,
14,"Aquisição de equipamentos e/ou produtos de tecnologia voltados ao acompanhamento  de projetos de venda e pós venda, em consultoria  externas pela Diretoria de Relacionamento com Cliente da MTI.",Novo a contratar 2026,,DIRC,DIRC,2009,Dispositivo móvel de alta performance - Tablets  ,Unidade,10,"R$ 8.000,00","R$ 80.000,00",4-DESPESAS DE CAPITAL,4.4.90.52.014,1.500.0000,OD-OUTRAS DESPESAS,MODERADO,"Negligenciar a atualização tecnológica pode levar à estagnação, perda de mercado, danos à reputação, aumento de riscos à segurança da informação e dificuldade em alcançar o crescimento e a expansão.",,4,3,3,4,144,LINK 
15,"Aquisição de smartphones para uso profissional pelos colaboradores do setor de vendas e pós venda , visando aprimorar a comunicação, produtividade e acesso à informação.",Novo a contratar 2026,,DIRC,DIRC,2009,"Aquisição de smartphones para uso profissional pelos colaboradores da empresa, visando aprimorar a comunicação, produtividade e segurança no acesso à informação.",Unidade,06,"R$ 3.000,00","R$ 18.000,00",4-DESPESAS DE CAPITAL,4.4.90.52.014,1.500.0000,OD-OUTRAS DESPESAS,MODERADO,"Dispositivos de baixa qualidade podem ser mais vulneráveis a ataques cibernéticos, colocando em risco a segurança de informações confidenciais da empresa.",,4,3,3,3,108,
16,Consultoria para apoio técnico especializado para registro de software e Propriedade Intelectual e provisão para pagamentos de Taxas INPI,Existente / Aditivo,,DIRC,UGENP/GPIN,2009,Consultoria para apoio técnico especializado para registro de software e Propriedade Intelectual e provisão para pagamentos de Taxas INPI,Unidade,12,"R$ 4.000,00","R$ 48.000,00",3-DESPESAS CORRENTES,3.3.90.39.086,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,"Negligenciar este investimento  pode transmitir uma imagem de desorganização, falta de profissionalismo e descaso com a inovação. Isso pode afetar negativamente a reputação da sua empresa perante clientes, parceiros e investidores, dificultando o fechamento de negócios e parcerias estratégicas.",,5,5,5,5,625,Serviço essencial para gestão de Propriedade Intelectual da MTI e aumento do patrimônio intangível da empresa
17,Implementar melhorias e evolução no sistema de Gamificação MTI MAIS,Existente / Aditivo,,DIRC,UGENP/GPIN,2009,Contratação de fábrica de sofwtare para desenvolvimento e sustentação sistema de gamificação,Unidade,01,"R$ 320.000,00","R$ 320.000,00",3-DESPESAS CORRENTES,3.3.90.40.001,1.501.0000,OD-OUTRAS DESPESAS,ALTO,"A MTI corre o risco de  enfrentar diversos desafios que podem comprometer seu sucesso a longo prazo.
no Desenvolvimento, manutenção e
sustentação de Aplicações.",,5,3,4,4,240,Sustentação e evolução do projeto de gamificação na MTI que visa melhorar e desenvolver o engajamento e proatividade entre os colaboradores
18,"Automação de processos, Evolução, Sustentação, Customização das soluções de apoio ao comercialização , faturamento, e atendimento ao cliente pós venda .",Novo a contratar 2026,,DIRC,UGVEN,2009,"Implantação na evolução do CRM  servicenow,  sustentação, Customização das soluções de apoio ao comercialização , faturamento, e atendimento ao cliente pós venda ",Anual,01,"R$ 1.000.000,00","R$ 1.000.000,00",3-DESPESAS CORRENTES,3.3.90.40.001,1.501.0000,CD-CONTRATOS DIVERSOS,CRÍTICO,"Dificuldade na organização e acompanhamento de leads e oportunidades, Falta de visão geral do pipeline de vendas, Falta de histórico de interações:, Comunicação desorganizada e ineficaz:",,5,3,5,5,375,
19,"Testar os apps mt cidadão, mt servidor e mt empresarial em versão IOS",Novo a contratar 2026,,DTIC,UGSTI,2009,Smartphone IOS,Unidade,01,"R$ 12.000,00","R$ 12.000,00",4-DESPESAS DE CAPITAL,4.4.90.52.014,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,"Podemos ficar sem equipamento para testes sistema operacional IOS, sistema MT Login.",,5,3,4,3,180,Não há aparelho IOS da MTI para testar as versões dos apps
20,"Testar os apps mt cidadão, mt servidor e mt empresarial em versão IOS",Novo a contratar 2026,,DTIC,UGSTI,2009,Smartphone e Tablets Android,Unidade,04,"R$ 5.000,00","R$ 20.000,00",4-DESPESAS DE CAPITAL,4.4.90.52.014,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,"Podemos ficar sem equipamento para testes sistema operacional IOS e ANDROID, sistema MT Login.",,5,2,3,3,90,Reforçar os aparelhos android para testes de versões dos apps
21,"Gerar código dos apps mt cidadão, mt servidor e mt empresarial versão IOS",Novo a contratar 2026,,DTIC,UGSTI,2009,MACBOOK AIR M4 ,Unidade,01,"R$ 20.000,00","R$ 20.000,00",4-DESPESAS DE CAPITAL,4.4.90.52.014,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,"Podemos ficar sem equipamento para testes sistema operacional IOS, sistema MT Login.",,5,2,3,3,90,Para desenvolvedores da MTI implementar versões para aplicações IOS
22,"CONTRATAÇÃO DE SERVIÇOS ESPECIALIZDOS EM SOLUÇÃO DE OUTSOURCING (impressão, cópia e digitalização) e GERENCIAMENTO DE IMPRESSÃO DEPARTAMENTAL",Existente / Aditivo,004/2021/MTI	ID1 TECH LTDA,DTIC,UGSTI/GSUP,2009,Locação de impressora e fotocopiadoras,Mensal,12,"R$ 1.000,00","R$ 12.000,00",3-DESPESAS CORRENTES,3.3.90.39.041,1.501.0000,CD-CONTRATOS DIVERSOS,MODERADO,Ficar sem serviço de impressão.,,1,1,1,1,1,"23/06: Contrato 004/2021 - Vigente até 13/04/2026
Daremos início a uma nova contratação"
23,REGISTRO DE PREÇO PARA AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA PARA ATENDER AS DEMANDAS SETORIAIS DA MTI,Novo a contratar 2026,,DTIC,UGSTI/GSUP,2009,Aquisição de computadores tipo III para atender a MTI,Unidade,50,"R$ 18.000,00","R$ 900.000,00",4-DESPESAS DE CAPITAL,4.4.90.52.014,1.501.0000,OD-OUTRAS DESPESAS,ALTO,Não temos computadores de reserva e os atuais estão fora da garantia.,,5,3,3,3,135,Com 03 anos de garantia e renovação de 33% do parque computacional
24,REGISTRO DE PREÇO PARA AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA PARA ATENDER AS DEMANDAS SETORIAIS DA MTI,Novo a contratar 2026,,DTIC,UGSTI/GSUP,2009,Aquisição de notebooks tipo II para atender a MTI,Unidade,10,"R$ 15.000,00","R$ 150.000,00",4-DESPESAS DE CAPITAL,4.4.90.52.014,1.501.0000,OD-OUTRAS DESPESAS,ALTO,,,5,3,3,3,135,Com 03 anos de garantia e renovação de 33% do parque computacional
25,REGISTRO DE PREÇO PARA AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA PARA ATENDER AS DEMANDAS SETORIAIS DA MTI,Novo a contratar 2026,,DTIC,UGSTI/GSUP,2009,Aquisição de monitores 24' para atender a MTI,Unidade,50,"R$ 1.000,00","R$ 50.000,00",4-DESPESAS DE CAPITAL,4.4.90.52.014,1.501.0000,OD-OUTRAS DESPESAS,ALTO,Atualmente estamos com apenas 20 monitores de reserva e já estão fora da garantia.,,5,3,3,3,135,1 ano de garantia
26,AQUISIÇÃO DE LICENÇAS DE COLABORAÇÃO CORPORATIVA,Existente / Aditivo,002/2025/MTI Consumo Interno RJR COMÉRCIO E SERVIÇOS DE INFORMÁTICA LTDA,DTIC,UGSTI/GSUP,2009,Ferramenta de colaboração corporativa (Google Workspace),Anual,01,"R$ 500.000,00","R$ 500.000,00",3-DESPESAS CORRENTES,3.3.90.40.001,1.501.0000,CD-CONTRATOS DIVERSOS,ALTO,"Parada serviço Workpace (e-mail, Google Drive)",,5,5,5,4,500,"Contrato Parceria 001/2019
TR em fase de finalização para assinatura do Consumo Interno em 2024, por isso estamos considerando como contrato vigente. Devido a extinsão da licenças básicas, este valor irá ter um aumento.

novo consumo que irá substituir esse contrato com o parceiro"
27,REGISTRO DE PREÇO PARA AQUISIÇÃO DE MANUTENÇÃO DE EQUIPAMENTOS DE TI/SUBSTITUIÇÃO DE PEÇAS DE TI PARA ATENDER AS DEMANDAS DA MTI,Novo a contratar 2026,,DTIC,UGSTI/GSUP,2009,"Aquisição de manutenção de equipamentos e substituição de peças
Aquisição de suprimentos de TI",Anual,01,"R$ 50.000,00","R$ 50.000,00",3-DESPESAS CORRENTES,3.3.90.30.023,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,Pode faltar peças para manutenção dos equipamentos parque operacional da MTi.,,3,4,4,3,144,"como microfones, adaptadores, câmeras, SSDs, memória, entre outros periféricos"
28,Contratação de produto de cmdb (Gestão de Ativos),Novo a contratar 2026,,DTIC,UGSTI,2009,Aquisição de produto de cmdb (Gestão de Ativos),Anual,01,"R$ 900.000,00","R$ 900.000,00",4-DESPESAS DE CAPITAL,4.4.90.40,1.501.0002,OD-OUTRAS DESPESAS,MODERADO,,4 - Garantir alta disponibilidade das soluções de Tecnologia da Informação e Comunicação,3,3,3,3,81,
29,"CONTRATAÇÃO DE SERVIÇOS ESPECIALIZDOS EM SOLUÇÃO DE OUTSOURCING (impressão, cópia e digitalização) e GERENCIAMENTO DE IMPRESSÃO DEPARTAMENTAL",Novo a contratar 2026,,DTIC,UGSTI/GSUP,2009,Locação de impressora e fotocopiadoras,Mensal,04,"R$ 1.000,00","R$ 4.000,00",3-DESPESAS CORRENTES,3.3.90.39.041,1.501.0000,CD-CONTRATOS DIVERSOS,MODERADO,Ficar sem serviço de impressão.,,1,1,1,1,1,
30,CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADOS EM DESENVOLVIMENTO DE IA ESPECIFICA - LOGISTICA ,Novo a contratar 2026,,DAFI,UGADM,2009,Fornecimento de serviço de IA,Mensal,12,,,3-DESPESAS CORRENTES,3.3.90.39.041,1.500.0000,OD-OUTRAS DESPESAS,MODERADO,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2009,,,,,"R$ 0,00",,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,
01,Plano Anual de Comunicação e Marketing,Novo a contratar 2026,,GADP,ASSCOM,2014,"Divulgação de campanhas, redes sociais, vídeos marketing, agência especializada, softwares de edição",Mensal,12,"R$ 3.000,00","R$ 36.000,00",3-DESPESAS CORRENTES,3.3.90.39.077,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,,,3,2,3,2,36,
02,Materiais de Marketing ,Novo a contratar 2026,,GADP,ASSCOM,2014,"Aquisição de material de consumo: banner, folder, backdroop, adesivos, Display Acrílico;
Painel;
Placa de sinalização",Unidade,12,"R$ 2.000,00","R$ 24.000,00",3-DESPESAS CORRENTES,3.3.90.30.061,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,,,3,2,3,2,36,
03,Contratação de empresa de cerimonial e organização de eventos,Novo a contratar 2026,,GADP,ASSCOM,2014,"Palestrante, maketing e divulgação do evento, fornecedores e etc.",Unidade,01,"R$ 150.000,00","R$ 150.000,00",3-DESPESAS CORRENTES,3.3.90.30.021,1.501.0000,OD-OUTRAS DESPESAS,MODERADO,,,3,2,3,2,36,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
00,,,,,,2014,,,,,"R$ 0,00",,,,,,,,,,,,0,
,,,,,,,,,,,,,,,,,,,,,,,,
01,"PLUXEE Beneficios Brasil S.A
                                                                                                                                                  ",Existente / Aditivo,CRED 001/2023/MTI	PLUXEE BENEFÍCIOS BRASIL S.A,DAFI,UGPES,2259,Fornecimento de vale alimentação e Refeição,Mensal,12,"R$ 445.500,00","R$ 5.346.000,00",3-DESPESAS CORRENTES,3.3.90.39.60,1.501.0000,CD-CONTRATOS DIVERSOS,CRÍTICO,Sofrer Aplicação de Penalidade,,5,5,5,5,625,Contrato Nº 01/2023/MTI (24/04/2023 a 23/04/2023)
02,CAJU - Empresa Brasileira de Beneficios e Pagamentos Ltda ,Existente / Aditivo,CRED 003/2023/MTI	EMPRESA BRASILEIRA DE BENEFÍCIOS E PAGAMENTOS INSTITUIÇÃO DE PAGAMENTO LTDA (CAJU),DAFI,UGPES,2259,Fornecimento de vale alimentação e Refeição,Mensal,12,"R$ 56.100,00","R$ 673.200,00",3-DESPESAS CORRENTES,3.3.90.39.60,1.501.0000,CD-CONTRATOS DIVERSOS,CRÍTICO,Sofrer Aplicação de Penalidade,,5,5,5,5,625,Contrato Nº 03/2023/MTI - (26/04/2023 A 25/04/2024)
